6   0   0   0   0   0   0   0
0   4   0   0   0   0   0   0
0   0   12  1   0   0   1   0
0   0   0   16  0   0   1   2
0   0   0   0   0   0   0   0
0   0   0   0   0   0   1   0
0   0   0   1   0   2   26  1
0   0   0   0   0   0   0   22
